f_id,f_ori_name,f_eng_name,sci_name,langual,foodexcode,mainlevelcode,codlevel1,namelevel1,codsublevel,codlevel2,namelevel2,f_des_esp,f_des_ing,photo,edible_portion,f_origen,ALC,ALC_unit,ENERC,ENERC_unit,FAT,FAT_unit,PROT,PROT_unit,WATER,WATER_unit,CHO,CHO_unit,FIBT,FIBT_unit,STARCH,STARCH_unit,SUCS,SUCS_unit,SUGAR,SUGAR_unit,CHORL,CHORL_unit,F12:0,F12:0_unit,F14:0,F14:0_unit,F16:0,F16:0_unit,F18:0,F18:0_unit,F18:1CN9,F18:1CN9_unit,F18:2,F18:2_unit,F18:3,F18:3_unit,F20:4N6,F20:4N6_unit,F20:5,F20:5_unit,F22:6N3,F22:6N3_unit,FAMS,FAMS_unit,FAPU,FAPU_unit,FASAT,FASAT_unit,FATRS,FATRS_unit,BIOT,BIOT_unit,FOL,FOL_unit,NIAEQ,NIAEQ_unit,PANTAC,PANTAC_unit,RIBF,RIBF_unit,THIA,THIA_unit,VITA,VITA_unit,VITB12,VITB12_unit,VITB6,VITB6_unit,VITC,VITC_unit,VITD,VITD_unit,VITE,VITE_unit,CA,CA_unit,CU,CU_unit,FE,FE_unit,ID,ID_unit,K,K_unit,MG,MG_unit,NA,NA_unit,P,P_unit,SE,SE_unit,ZN,ZN_unit
701,Queso pedroches,"Cheese, ""pedroches"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1183 C0245 E0146 F0003 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Del valle de los Pedroches, al noroeste de la provincia de Córdoba. Madurado, de semicurado a curado, se elabora con leche de oveja. La coagulación es enzimática de pasta prensada, no cocida. De graso a extragraso. Forma cilíndrica y caras lisas, planas o ligeramente convexas, con el lateral grabado por el cincho de esparto. Corteza dura y lisa, de color amarillo brillante, a veces, untada de aceite de oliva. La pasta es compacta, con abundantes ojos repartidos de forma irregular. de color blanco amarillento. La salazón se realiza a base de sal seca. Sabor fuerte, acidulo, ligeramente picante. mantecoso al paladar. Peso de un kilo a un kilo y medio.",,./foodimages/queso%20de%20pedrochas.jpg,1.000000,BEDCA,0,g,1411.08,kJ,27,g,24.24,g,42.28,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,ug,5.1,mg,,,0.3,mg,0.04,mg,374,ug,1.5,ug,0.1,mg,0,mg,0.25,ug,0.62,mg,9339.39,mg,740,mg,14.48,mg,,,1295.9,mg,554.78,mg,5962.56,mg,6128.75,mg,,,26.28,mg
702,Queso tupí,"Cheese, ""tupí"" type",,A0185 A0452 A0626 A0720 A0724 A0776 A0786 B1183 C0245 E0146 F0003 G0003 H0107 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"El área de producción abarca el Pirineo catalán. Fermentado durante más de dos meses y elaborado con cuajada o queso de oveja. Su pasta es blanda. Doble graso. Se presenta en vasijas de barro (Tupí) de pequeño tamaño. Normalmente se elabora a partir de cuajada desuerada sobrante en la elaboración del queso Serrat, así como de otros quesos en proceso de maduración que hayan sufrido algún desperfecto. Producción artesanal. Sin forma definida, presenta una masa untable, con pequeños grumos, de color amarronado. Sabor especialmente fuerte y pronunciado, agresivo. extraordinariamente graso, con aromas primarios y secundarios, en función de los ingredientes añadidos. Peso indeterminado.",,./foodimages/queso%20tupi.jpg,1.000000,BEDCA,0,g,2539.37,kJ,59.81,g,19.2,g,19.16,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,ug,5.1,mg,,,0.3,mg,0.04,mg,374,ug,1.5,ug,0.1,mg,0,mg,0.25,ug,0.62,mg,6716.06,mg,4290,mg,1.95,mg,,,1173.17,mg,267.96,mg,4210.3,mg,4213.64,mg,,,26.78,mg
703,Queso flor de guía,"Cheese, ""flor de guía"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B2244 C0245 E0146 F0018 G0003 H0107 H0289 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce únicamente en los altos de Guía y de Gáldar en el noroeste de Gran Canaria. Queso madurado, oreado o tierno, elaborado con leche mezclada, principalmente de vaca con oveja. De coagulación enzimática y de pasta prensada, no cocida. De graso a extragraso. Forma cilíndrica bastante aplanada, con los bordes redondeados y las caras con estrías amplias del fondo de la quesera. De corteza ligera pero seca y definida y de color amarillo blanquecino. El interior es compacto pero semiabierto, con pequeñas galerías de origen fermentativo y de color amarillo pálido. El sabor es desarrollado pero suave, entre dulzón, acidulo y amargo, muy mantecoso y fundente al paladar. Peso superior a los dos kilos de peso",,./foodimages/0_5489_1.jpg,1.000000,BEDCA,0,g,1611.79,kJ,31.06,g,27.21,g,35.35,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,8019.42,mg,880,mg,3.35,mg,,,1182.36,mg,448.88,mg,6132.48,mg,6009.33,mg,,,38.39,mg
704,Queso gata-hurdes,"Cheese, ""gata-hurdes"" type",,A0313 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0018 G0003 H0107 H0291 H0298 J0153 K0021 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce en la sierra de Gata y en las Hurdes, al noroeste de la provincia de Cáceres. Queso madurado, de tierno a curado, elaborado con leche de cabra principalmente de raza retinta. De coagulación enzimática y de pasta blanda pero compacta. Graso. Forma cilíndrica discoidal con las caras lisas pero rugosas. La corteza es lisa pero rugosa y pegadiza, de color beige anaranjado y olor algo proteolizado. El interior es compacto pero semiabierto con algunas cavidades de origen fermentativo. la pasta algo blanda y untuosa, de color blanco amarillento. El sabor es fuerte y pronunciado, algo picante pero mantecoso y ligeramente fundente al paladar, con aroma final suavemente pútrido. Peso comprendido entre tres cuartos de kilo y kilo y medio",,,1.000000,BEDCA,0,g,1604.03,kJ,33.63,g,21.16,g,41.55,g,,g,0,g,,,,,,,100,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,ug,3.6,mg,,,1.19,mg,0.14,mg,437,ug,0.2,ug,0.08,mg,0,mg,0.5,ug,0.31,mg,4547.53,mg,1060,mg,3.07,mg,,,1052.84,mg,251.26,mg,6389.6,mg,3183.42,mg,,,18.09,mg
705,Queso de aracena,"Cheese, ""aracena"" type",,A0313 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0018 G0003 H0107 H0290 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce en la serranía de Huelva y todavía se sigue elaborando de forma artesanal en los cortijos. Elaborado con leche de cabra. Madurado, de semicurado a añejo. La coagulación es enzimática y la pasta compactada, no cocida. Graso o extragraso. Suele conservarse en aceite de oliva. Su forma es cilíndrica, con algunas regularidades. la superficie es lisa. Tiene la corteza pegajosa y húmeda. El color es ocre anaranjado. El interior aparece salpicado de ojos y la pasta presenta un color amarillo pardusco. El olor es fuerte y el sabor picante, salado y graso. Peso. entre los tres cuartos de kilo y el kilo y medio.",,,1.000000,BEDCA,0,g,1625.18,kJ,33.88,g,21.86,g,40.32,g,,g,0,g,,,,,,,100,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,ug,3.6,mg,,,1.19,mg,0.14,mg,437,ug,0.2,ug,0.08,mg,0,mg,0.5,ug,0.31,mg,5985.51,mg,1590,mg,3.86,mg,,,1033.98,mg,310.09,mg,6454.38,mg,4270.65,mg,,,23.97,mg
706,Queso de tenerife,"Cheese, ""tenerife"" type",,A0185 A0452 A0626 A0720 A0724 A0776 A0786 B2101 C0245 E0146 F0003 G0003 H0107 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce en toda la isla de Tenerife (Canarias). Queso fresco u oreado que se elabora principalmente con leche cruda de cabra, que ocasionalmente se mezcla con la oveja o de vaca. De coagulación enzimática y de pasta compacta, no cocida. De graso a extragraso. Tiene forma cilíndrica, de amplio diámetro y moderada altura. La corteza no existe en la práctica, y su color es blanco intenso. El interior es cerrado y compacto, mostrando el mismo color que la corteza o superficie. La pasta es corta, poco elástica, de textura algo gomosa. El sabor es muy fresco y acidulo, algo salado y graso, lechoso al paladar. Peso entre los dos y tres kilos.",,,1.000000,BEDCA,0,g,1426.63,kJ,29.69,g,19.3,g,47.26,g,,g,0,g,,,,,,,100,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,ug,3.6,mg,,,1.19,mg,0.14,mg,437,ug,0.2,ug,0.08,mg,0,mg,0.5,ug,0.31,mg,6533.42,mg,1450,mg,2.39,mg,,,1001.47,mg,434.44,mg,3245.91,mg,4543.65,mg,,,22.57,mg
707,Queso de tiétar,"Cheese, ""tiétar"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0018 G0003 H0107 H0289 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"El área de producción se extiende a toda la cabecera del valle del Tiétar, y a la zona abulense de la sierra de Gredos. Fresco o madurado, de tierno a semicurado, se elabora con leche de cabra. De coagulación enzimática y de pasta blanda pero compactada. Extragraso. Forma cilíndrica, con los bordes redondeados. Corteza blanca en los frescos y algo amarillenta en los oreados. El interior es compacto, con pasta semiabierta, elástica y gomosa. Sabor acidulo, mantecoso, muy agradable al paladar. Debido a la modernización de su elaboración, este queso ha cambiado algunas de sus características organolépticas, ofreciendo un sa-bor más desarrollado, con un fondo láctico y un posgusto a bodega. Peso en torno al kilo.",,./foodimages/cabra%20tietar.jpg,1.000000,BEDCA,0,g,1660.16,kJ,35,g,21.48,g,38.01,g,,g,0,g,,,,,,,100,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,ug,3.6,mg,,,1.19,mg,0.14,mg,437,ug,0.2,ug,0.08,mg,0,mg,0.5,ug,0.31,mg,8426.2,mg,1120,mg,3.27,mg,,,1215.06,mg,427.22,mg,5248.43,mg,5214.58,mg,,,27.28,mg
708,Queso pasiego,"Cheese, ""pasiego"" type",,A0314 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0003 G0003 H0107 H0288 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Su área de producción se extiende a todo el valle del río Pas (Cantabria). Queso fresco o ligeramente madurado que se elabora con leche de vaca. De coagulación enzimática y de pasta blanda. Graso. Carece de forma definida y suele presentarse como tortas irregularmente circulares. La corteza, ligeramente enmohecida en los oreados, aparece grabada por las marcas del junco (cerbellán) que se utiliza como base, y es tenue, aunque bien definida, brevemente blanquecina. Interior continuo y cerrado, de color blanco amarillento. La pasta es blanda y untable. Su sabor es ciertamente excepcional: cremoso, fundente, desarrollado, persistente y muy suave. Peso medio kilo.",,,1.000000,BEDCA,0,g,1232.09,kJ,26.44,g,14.93,g,56.74,g,,g,0,g,,,,,,,100,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,ug,3.05,mg,,,0.3,mg,0.04,mg,239.08,ug,1.55,ug,0.09,mg,0,mg,0.25,ug,0.6,mg,4856.48,mg,440,mg,2.41,mg,,,1283.29,mg,192.95,mg,4974.07,mg,3058.45,mg,,,22,mg
709,Queso peñamellera,"Cheese, ""peñamellera"" type",,A0313 A0452 A0626 A0720 A0724 A0776 B2247 C0245 E0146 F0018 G0003 H0107 H0289 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0073 Z0112,,,,,,,,"Se produce en todo el concejo de Peñamellera. Madurado, de tierno a semicurado, se elabora con leche de cabra, de oveja y de vaca. Coagulación enzimática y pasta blanda, con morga. De graso a extragraso. Forma discoidal. Corteza ligera, pringosa, con evidente olor proteolizado, de color amarillo anaranjado con pintas blanquecinas. Interior compacto y cerrado con alguna diminuta oquedad, de pasta ligeramente elástica y de color amarillento. Sabor desarrollado, pero no fuerte. mantecoso, con posgusto proteolizado y persistente. Peso nunca superior al medio kilo.",,./foodimages/70039812ab672f6f55o250bpa7.jpg,1.000000,BEDCA,0,g,1519.48,kJ,30.38,g,23.26,g,40.76,g,,g,0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,8708.46,mg,560,mg,2.91,mg,,,1223.12,mg,316.9,mg,8309.04,mg,5362.51,mg,,,32.31,mg
710,Queso servilleta,"Cheese, ""servilleta"" type",,A0185 A0452 A0626 A0720 A0724 A0776 A0786 B2101 C0245 E0146 F0003 G0003 H0107 H0298 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce en Costera de Ranes (Valencia), y en el Alto Vinalopó (Alicante). Queso fresco o tierno, de curación media, que se elabora con leche pasteurizada de cabra y/o de oveja, de pasta prensada, no cocida. Graso. Tiene forma globosa, con los bordes redondeados y la cara superior coronada por un pequeño pezón derivado de la tela utilizada como molde. Corteza lisa, cerrada, que muestra la trama de la tela. de color blanco, si es fresco, y amarillo, si es madurado. Corte cerrado con alguna oquedad de origen mecá-nico. Textura poco elástica. Sabor suave, láctico, ligeramente salado. mantecoso al paladar. Peso aproximado dos kilos.",,./foodimages/zoom_1483590.jpg,1.000000,BEDCA,0,g,1350.36,kJ,26.31,g,22.17,g,46.05,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,ug,5.1,mg,,,0.3,mg,0.04,mg,374,ug,1.5,ug,0.1,mg,0,mg,0.25,ug,0.62,mg,7620.94,mg,890,mg,4.04,mg,,,1122.85,mg,330.14,mg,6361.63,mg,4653.51,mg,,,30.2,mg
711,Queso grazalema,"Cheese, ""grazalema"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B2101 C0245 E0146 F0003 G0003 H0107 H0290 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce principalmente en los municipios de Grazalema, Villaluenga de Rosario y Benaocaz (Cádiz). Queso madurado, de semicurado a curado, elaborado con leche de oveja y/o de cabra. Coagulación enzimática. Pasta compactada, no cocida. De graso a extragraso. Forma cilíndrica, con las caras ligeramente convexas que muestran el grabado de espiga. el lateral está grabado por el cincho de esparto. La corteza aparece ligeramente enmohecida, untuosa, grasienta, de color amarillo anaranjado. Interior compacto, con pequeños ojos que se distribuyen de modo irregular. Aroma agradable y sabor fuerte, algo picante y salado. mantecoso al paladar. Peso entre kilo y medio y tres kilos.",,./foodimages/800px-Queso_grazalema.jpg,1.000000,BEDCA,0,g,1567.6,kJ,32.31,g,21.89,g,40.19,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,ug,5.1,mg,,,0.3,mg,0.04,mg,374,ug,1.5,ug,0.1,mg,0,mg,0.25,ug,0.62,mg,7853.39,mg,1090,mg,3.11,mg,,,989.84,mg,522.75,mg,4523.67,mg,5012.86,mg,,,23.32,mg
712,Queso porrúa,"Cheese, ""porrúa"" type",,A0313 A0452 A0626 A0720 A0724 A0776 B2245 C0245 E0146 F0003 G0003 H0107 H0290 H0298 J0131 K0003 M0001 N0001 P0024 R0212 Z0112,,,,,,,,"Su área de producción abarca varios pueblos del Concejo de Llanes (Asturias). Queso fresco o tierno, que se elabora con leche de vaca y/o de oveja. La coagulación es enzimática y la pasta blanda y húmeda. De graso a extragraso. Tiene forma discoidal, con marcadas irregularidades. Carece de corteza formando una masa blanda, húmeda y gelatinosa. El corte es blando y cerrado, mostrando algunas oquedades que se distribuyen irregularmente y que son de tipo mecánico. Sabor muy fresco y húmedo, así como lechoso y dulzón, nada salado y especialmente graso. Fundente al paladar. Peso es raro que supere el medio kilo.",,./foodimages/queso-porrua.jpg,1.000000,BEDCA,0,g,1588.43,kJ,32,g,23.79,g,39.41,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,8476.01,mg,520,mg,3.29,mg,,,1462.18,mg,331.14,mg,4383.53,mg,5783.76,mg,,,33.97,mg
713,Queso picón,"Cheese, ""picón"" type",,A0185 A0452 A0626 A0720 A0724 A0776 A0786 B2247 C0245 E0146 F0003 G0003 H0107 H0288 H0298 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0073 Z0112,,,,,,,,"Se produce en todos los pueblos de las comarcas de Liébana y de Peñarrubia (Cantabria). Madurado y curado, elaborado con leche cruda de vaca, cabra y oveja, mezclada. La coagulación es mixta, de pasta blanda con enmohecido interior. De graso a extragraso. Forma cilíndrica, con irregularidades, y aparece recubierto de hojas verdes de falso plátano (plágano). Corteza indefinida, que presenta un aspecto untuoso y aceitoso, de color amarronado. Desprende olor fétido. Interior abierto, salpicado de galerías y de oquedades cubiertas de moho verdoso. Pasta blanda, granulada y ligeramente untuosa, de color entre blanco quebrado o amarillo pálido. Sabor fuerte, ácido muy cremoso al paladar. Peso de uno a cinco kilos.",,./foodimages/picon-bejes-tresviso-01.jpg,1.000000,BEDCA,0,g,1607.07,kJ,33,g,22.71,g,39.31,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,4728.49,mg,810,mg,5.94,mg,,,1336.4,mg,218.46,mg,13511,mg,4853.88,mg,,,34.11,mg
714,Queso serrat,"Cheese, ""serrat"" type",,A0311 A0452 A0626 A0720 A0724 A0776 B1183 C0245 E0146 F0018 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,"Se produce en todo el Pirineo catalán, salvo en el Valle de Arán. Queso madurado, de semicurado a curado, que se elabora con leche de oveja. De coagulación enzimática y de pasta prensada, no cocida o semicocida. Graso. Su forma es cilíndrica, con bordes redondeados. Las caras aparecen grabadas con dibujos y símbolos decorativos. La corteza es lisa y serosa, de color amarillo pálido. El interior es cerrado (Serrat), sin ojos, con algún diminuto orificio. El color es blanco hueso. La pasta puede ser friable en los de larga curación. Ofrece un sabor intenso, ligeramente láctico. mantecoso al paladar y con un posgusto pronunciado, típico del queso de oveja. Peso entre uno y dos kilos.",,./foodimages/queso%20serrat.jpg,1.000000,BEDCA,0,g,1711.52,kJ,35.63,g,23.13,g,35.74,g,,g,0,g,,,,,,,90,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.65,ug,5.1,mg,,,0.3,mg,0.04,mg,374,ug,1.5,ug,0.1,mg,0,mg,0.25,ug,0.62,mg,8293.37,mg,560,mg,1.71,mg,,,1205.97,mg,306.47,mg,3982.94,mg,5349.12,mg,,,32.73,mg
715,Queso Castellano,"Cheese, ""castellano"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1183 C0245 E0146 F0018 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0147,,,,,,,,,,,0.700000,BEDCA,0,g,1913.43,kJ,39.75,g,26.04,g,27.68,g,,g,0,g,0,g,,,,g,100,mg,,,,,,,,,,,,,,,,,,,,,9.59,g,1.08,g,26.45,g,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,436.667,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,8384.69,mg,820,mg,5.95,mg,,,1055.34,mg,455.7,mg,7932.78,mg,5856.26,mg,,,27.03,mg
716,Queso de arzúa,"Cheese, ""arzúa"" type",,A0313 A0452 A0626 A0720 A0724 A0776 B1201 C0245 E0146 F0018 G0003 H0107 H0289 H0298 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,A02SZ,14,A02LR,Milk and dairy products,44,A02QE,Cheese,,,,1.000000,BEDCA,0,g,1654.07,kJ,34.5,g,22.21,g,39.43,g,2,g,0,g,0,g,,,,g,90,mg,0.849,g,2.998,g,7.971,g,3.434,g,5.677,g,0.439,g,0.16,g,0.02,g,0.009,g,,,8.46,g,1.01,g,17.98,g,1.77,g,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,340,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.6,mg,7638.45,mg,610,mg,2.68,mg,2,ug,924.6,mg,274.44,mg,4202.22,mg,4776.55,mg,1.6,ug,33.47,mg
717,Queso Ibores,"Cheese, ""ibores"" type",,A0311 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0018 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,0.750000,BEDCA,0,g,1676.62,kJ,34.31,g,23.95,g,35.48,g,,g,0,g,0,g,,,,g,90,mg,,,,,,,,,,,,,,,,,,,,,8.72,g,0.92,g,25.31,g,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388.333,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,8974.11,mg,1390,mg,9.46,mg,,,1103.47,mg,463.72,mg,7515.3,mg,5808.35,mg,,,34.9,mg
718,Queso Mahón,"Cheese, ""mahón"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1201 C0245 E0146 F0003 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,0.190000,BEDCA,0,g,1692.77,kJ,34.31,g,24.9,g,35.29,g,,g,0,g,0,g,,,,g,90,mg,,,,,,,,,,,,,,,,,,,,,10.3,g,1.5,g,20.02,g,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388.333,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,7147.74,mg,620,mg,4.16,mg,,,1254.51,mg,304.53,mg,8760.1,mg,5034.58,mg,,,30.89,mg
719,Queso Zamorano,"Cheese, ""zamorano"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1183 C0245 E0146 F0003 G0003 H0107 H0293 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,0.360000,BEDCA,0,g,2016.29,kJ,42.19,g,26.78,g,24.8,g,,g,0,g,0,g,,,,g,90,mg,,,,,,,,,,,,,,,,,,,,,9,g,0.54,g,25.85,g,,,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,388.333,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,9995.22,mg,1320,mg,10.64,mg,,,1158.28,mg,492.27,mg,8683.98,mg,6403.55,mg,,,33.88,mg
720,Queso torta del casar,"Cheese, ""torta del casar"" type",,A0313 A0452 A0626 A0720 A0724 A0776 A0786 B1183 C0245 E0146 F0018 G0003 H0107 H0291 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0073 Z0112,,,,,,,,,,./foodimages/tortacasar1ml0.jpg,0.650000,BEDCA,0,g,1508.31,kJ,32.38,g,18.25,g,46.64,g,,g,0,g,0,g,,,,g,90,mg,,,,,,,,,,,,,,,,,,,,,7.53,g,1.5,g,21.8,g,,,,,50,ug,0.1,mg,,,0.3,mg,0.03,mg,340,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,5255.92,mg,820,mg,5.28,mg,2,ug,1122.19,mg,331.35,mg,5381.88,mg,3885.58,mg,1.6,ug,19.71,mg
721,Queso San Simón,"Cheese, ""san simón"" type",,A0312 A0313 A0452 A0626 A0720 A0724 A0776 B1201 C0245 E0146 F0003 G0003 H0107 H0291 H0298 J0106 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,0.480000,BEDCA,0,g,1846.11,kJ,37.88,g,26.15,g,30.13,g,,g,0,g,0,g,,,,g,90,mg,0.849,g,2.998,g,7.971,g,3.434,g,5.677,g,0.439,g,0.16,g,0.02,g,0.009,g,,,9.63,g,1.22,g,20.58,g,1.77,g,,,20,ug,0.1,mg,,,0.3,mg,0.03,mg,340,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,9546.93,mg,1020,mg,2.98,mg,2,ug,1232.9,mg,355.82,mg,5520.04,mg,5942.52,mg,1.6,ug,33.44,mg
722,Queso majorero,"Cheese, ""majorero"" type",,A0312 A0452 A0626 A0720 A0724 A0776 B1328 C0245 E0146 F0003 G0003 H0107 H0289 H0298 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,./foodimages/ost11j_11.jpg,0.600000,BEDCA,0,g,1499.97,kJ,28.75,g,25.66,g,38.4,g,,g,0,g,0,g,,,,g,80,mg,,,,,,,,,,,,,,,,,,,,,5.24,g,0.82,g,16.94,g,,,,,50,ug,0.1,mg,,,0.3,mg,0.03,mg,290.833,ug,1.5,ug,0.1,mg,,mg,0.25,ug,0.62,mg,7795.27,mg,1320,mg,3.54,mg,,,1141.98,mg,441.66,mg,8001.86,mg,5745.52,mg,,,30.45,mg
723,Queso Raclette,Raclette cheese,,A0312 A0313 A0452 A0626 A0720 A0724 A0776 B1201 C0245 E0105 F0018 G0003 H0107 H0253 H0298 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0147,A02XF,14,A02LR,Milk and dairy products,44,A02QE,Cheese,,,,0.600000,BEDCA,0,g,1484.51,kJ,28.3598,g,25.6,g,42.9,g,,g,0,g,0,g,,,,g,90,mg,,,,,,,,,,,,,,,,,,,,,7.9,g,1.5,g,17.4,g,,,,,51,ug,0.1,mg,,,0.2,mg,0.02,mg,216.667,ug,1.5,ug,0.07,mg,0,mg,0.2,ug,0.5,mg,550,mg,,,0.2,mg,,,112,mg,14,mg,760,mg,450,mg,,,2.3,mg
730,"Berenjena, frita, en aceite de girasol","Aubergine, fried, in sunflowerseed oil",,A0152 A0455 A0629 A0677 A0705 A0731 A0828 B1458 C0138 E0141 F0023 G0029 H0319 H0347 H0367 J0003 K0003 N0001 P0024 R0212 R0497 Z0110 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1246.84,kJ,31.9038,g,1.2,g,59.5,g,2.70609,g,2.9,g,0.181818,g,,,2.52427,g,0,mg,,,,,,,,,,,,,,,,,,,,,7.2,g,19.6,g,3.7,g,,,,,5,ug,,mg,,,,mg,0,mg,20.8333,ug,0,ug,0.07,mg,1,mg,0,ug,5.5,mg,8,mg,,,0.5,mg,4.4,ug,170,mg,8,mg,2,mg,25,mg,0.3,ug,0.1,mg
731,"Boniato, crudo","Sweet potato, raw",,A0152 A0455 A0629 A0681 A0706 A0731 A0829 B1106 C0239 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,,,,,,,,,,./foodimages/batata.jpg,0.790000,BEDCA,0,g,422.5,kJ,0.3,g,1.2,g,71.5,g,23,g,2.9,g,12.3,g,,,10.7,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.13,g,,g,,,,,52,ug,0.8,mg,0.19,mg,0.06,mg,0.1,mg,666.667,ug,0,ug,0.13,mg,25,mg,0,ug,4,mg,22,mg,0.14,mg,0.7,mg,0,ug,300,mg,13,mg,19,mg,44,mg,1,ug,0.3,mg
